Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Dodge,Caravan,Caravan I,not known
Dodge,Caravan,Caravan I,not known
Dodge,Caravan,Caravan I,not known
Dodge,Caravan,Caravan I,not known
Dodge,Caravan,Caravan I,not known
Dodge,Viper,Viper ZB II Coupe,10.425
Dodge,Viper,Viper ZB II Coupe,10.425
Dodge,Viper,Viper ZB II Coupe,10.425
Dodge,Stealth,Stealth,15.035
Dodge,Stealth,Stealth,15.035
Dodge,Stealth,Stealth,13.301
Dodge,Stealth,Stealth,15.411
Dodge,Stealth,Stealth,15.411
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Regular Cab Short Bed (BR/BE),not known
Dodge,Dakota,Dakota II,not known
Dodge,Dakota,Dakota II,not known
Dodge,Dakota,Dakota II,not known
Dodge,Dakota,Dakota II,not known
Dodge,Dakota,Dakota II,not known
Dodge,Dakota,Dakota II,not known
Dodge,Dakota,Dakota II,not known
Dodge,Dakota,Dakota II,not known
Dodge,Journey,Journey (facelift 2010),14.148
Dodge,Journey,Journey (facelift 2010),16.333
Dodge,Ramcharger,Ramcharger,15.943
Dodge,Ramcharger,Ramcharger,16.601
Dodge,Challenger,Challenger,not known
Dodge,Challenger,Challenger,not known
Dodge,Challenger,Challenger,not known
Dodge,Challenger,Challenger,not known
Dodge,Challenger,Challenger,not known
Dodge,Challenger,Challenger,not known
Dodge,Challenger,Challenger,not known
Dodge,Challenger,Challenger,not known
Dodge,Durango,"Durango II (HB, facelift 2006)",14.433
Dodge,Durango,"Durango II (HB, facelift 2006)",14.221
Dodge,Durango,"Durango II (HB, facelift 2006)",14.773
Dodge,Durango,"Durango II (HB, facelift 2006)",14.639
Dodge,Durango,"Durango II (HB, facelift 2006)",16.333
Dodge,Caliber,Caliber,6.7 sec ,12.788
Dodge,Caliber,Caliber,6.7 sec ,12.877
Dodge,Caliber,Caliber,not known
Dodge,Caliber,Caliber,11.3 sec ,15.769
Dodge,Caliber,Caliber,9.3 sec ,16.441
Dodge,Caliber,Caliber,11.9 sec ,15.769
Dodge,Hornet,Hornet,14.148
Dodge,Hornet,Hornet,13.776
Dodge,Caravan,Caravan V,15.162
Dodge,Caravan,Caravan V,16.441
Dodge,Caravan,Caravan V,16.601
Dodge,Caravan,Caravan V,16.86
Dodge,Intrepid,Intrepid I,14.363
Dodge,Intrepid,Intrepid I,15.828
Dodge,RAM,Ram 2500HD Club Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Club Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Club Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Club Cab Short Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 1500 Club Cab Long Bed (BR/BE),not known
Dodge,Charger,Charger VII (LD; facelift 2019),14.075
Dodge,Charger,Charger VII (LD; facelift 2019),13.852
Dodge,Charger,Charger VII (LD; facelift 2019),10.425
Dodge,Charger,Charger VII (LD; facelift 2019),10.811
Dodge,Charger,Charger VII (LD; facelift 2019),10.811
Dodge,Charger,Charger VII (LD; facelift 2019),12.134
Dodge,Charger,Charger VII (LD; facelift 2019),12.134
Dodge,Charger,Charger VII (LD; facelift 2019),13.218
Dodge,Charger,Charger VII (LD; facelift 2019),13.852
Dodge,Charger,Charger VII (LD; facelift 2019),14.075
Dodge,Dakota,Dakota,15.162
Dodge,Dakota,Dakota,15.288
Dodge,Dakota,Dakota,16.758
Dodge,Dakota,Dakota,16.441
Dodge,Dakota,Dakota,16.601
Dodge,Dakota,Dakota,18.571
Dodge,Dakota,Dakota,18.821
Dodge,Dakota,Dakota,20.051
Dodge,Dakota,Dakota,20.265
Dodge,Shadow,Shadow Convertible,15.225
Dodge,Shadow,Shadow Convertible,17.26
Dodge,Shadow,Shadow Convertible,18.228
Dodge,Challenger,Challenger III,12.034
Dodge,Challenger,Challenger III,12.516
Dodge,Challenger,Challenger III,12.964
Dodge,Challenger,Challenger III,13.542
Dodge,Challenger,Challenger III,14.363
Dodge,Dart,Dart IV Swinger Hardtop (facelift 1970),not known
Dodge,Neon,Neon II,5.9 sec ,13.463
Dodge,Neon,Neon II,5.9 sec ,14.002
Dodge,Neon,Neon II,8 sec ,15.652
Dodge,Neon,Neon II,8 sec ,15.652
Dodge,Neon,Neon II,7.7 sec ,15.035
Dodge,Charger,Charger VI (LX),14.707
Dodge,Charger,Charger VI (LX),14.363
Dodge,Charger,Charger VI (LX),4.9 sec ,12.423
Dodge,Charger,Charger VI (LX),15.652
Dodge,Charger,Charger VI (LX),16.0
Dodge,Charger,Charger VI (LX),13.134
Dodge,Charger,Charger VI (LX),12.964
Dodge,Charger,Charger VI (LX),13.134
Dodge,Charger,Charger VI (LX),6 sec ,13.463
Dodge,Charger,Charger VI (LX),6 sec ,13.218
